Price,Brand,Model,Reg_Date,Km,Capacity,Type
17500000.0,honda,blade,2022.0,3000.0,100 - 175 cc,xe số
27500000.0,honda,winner,2018.0,7979.0,100 - 175 cc,tay côn/moto
78500000.0,honda,sh,2019.0,3000.0,100 - 175 cc,tay ga
20700000.0,yamaha,janus,2019.0,26000.0,100 - 175 cc,tay ga
16000000.0,yamaha,exciter,2013.0,18000.0,100 - 175 cc,tay côn/moto
55000000.0,honda,sh,2016.0,12000.0,100 - 175 cc,tay ga
32700000.0,honda,vario,2020.0,1100.0,100 - 175 cc,tay ga
35000000.0,honda,lead,2018.0,45000.0,100 - 175 cc,tay ga
17500000.0,honda,wave,2022.0,5000.0,100 - 175 cc,xe số
29600000.0,honda,air blade,2018.0,13000.0,100 - 175 cc,tay ga
33800000.0,honda,lead,2018.0,6000.0,100 - 175 cc,tay ga
27500000.0,suzuki,sport / xipo,2015.0,5888.0,100 - 175 cc,tay côn/moto
108000000.0,honda,sh,2022.0,500.0,100 - 175 cc,tay ga
19500000.0,honda,lead,2015.0,13000.0,100 - 175 cc,tay ga
50000000.0,yamaha,r,2021.0,1000.0,100 - 175 cc,tay côn/moto
19800000.0,honda,future,2017.0,54600.0,100 - 175 cc,xe số
19800000.0,yamaha,janus,2018.0,19000.0,100 - 175 cc,tay ga
17500000.0,honda,air blade,2013.0,19000.0,100 - 175 cc,tay ga
25500000.0,yamaha,exciter,2017.0,40000.0,100 - 175 cc,tay côn/moto
109000000.0,honda,sh,2019.0,6000.0,100 - 175 cc,tay ga
73000000.0,honda,sh,2022.0,8000.0,100 - 175 cc,tay ga
73000000.0,honda,sh,2022.0,8000.0,100 - 175 cc,tay ga
41500000.0,honda,air blade,2023.0,1000.0,100 - 175 cc,tay ga
7900000.0,suzuki,hayate,2013.0,66668.0,100 - 175 cc,tay ga
69500000.0,piaggio,sprint,2022.0,6300.0,100 - 175 cc,tay ga
24000000.0,yamaha,jupiter,2021.0,1400.0,100 - 175 cc,xe số
3700000.0,sym,shark,2008.0,96000.0,100 - 175 cc,tay ga
18000000.0,honda,blade,2022.0,744.0,100 - 175 cc,xe số
69000000.0,honda,sh,2019.0,21000.0,100 - 175 cc,tay ga
25000000.0,honda,winner x,2019.0,13000.0,100 - 175 cc,tay côn/moto
38000000.0,yamaha,mt,2021.0,4000.0,100 - 175 cc,tay côn/moto
23500000.0,honda,vision,2017.0,32000.0,100 - 175 cc,tay ga
15600000.0,benelli,tnt,2021.0,3000.0,100 - 175 cc,tay côn/moto
30500000.0,honda,vision,2022.0,10.0,100 - 175 cc,tay ga
76000000.0,honda,vision,2019.0,2000.0,100 - 175 cc,tay ga
24000000.0,honda,vario,2022.0,10850.0,100 - 175 cc,tay ga
24800000.0,honda,winner x,2021.0,7000.0,100 - 175 cc,tay côn/moto
29000000.0,honda,air blade,2019.0,19000.0,100 - 175 cc,tay ga
7500000.0,honda,wave,2007.0,34567.0,100 - 175 cc,xe số
32500000.0,yamaha,nvx,2017.0,27000.0,100 - 175 cc,tay ga
5000000.0,honda,wave,2002.0,20000.0,100 - 175 cc,xe số
44600000.0,suzuki,gz,2019.0,4300.0,100 - 175 cc,tay côn/moto
33800000.0,gpx,demon 150gr,2019.0,15000.0,100 - 175 cc,tay côn/moto
3300000.0,suzuki,hayate,2012.0,15000.0,100 - 175 cc,tay ga
16500000.0,yamaha,exciter,2017.0,25000.0,100 - 175 cc,tay côn/moto
15800000.0,yamaha,janus,2017.0,25000.0,100 - 175 cc,tay ga
23800000.0,honda,winner x,2022.0,2100.0,100 - 175 cc,tay côn/moto
119800000.0,honda,cbr,2020.0,10000.0,trên 175 cc,tay côn/moto
29800000.0,honda,air blade,2016.0,16000.0,100 - 175 cc,tay ga
17800000.0,honda,msx 125,2022.0,1650.0,100 - 175 cc,tay côn/moto
44800000.0,piaggio,sprint,2015.0,15000.0,100 - 175 cc,tay ga
22000000.0,honda,vision,2015.0,22222.0,100 - 175 cc,tay ga
58000000.0,yamaha,mt,2021.0,2000.0,100 - 175 cc,tay côn/moto
31500000.0,gpx,legend 150s,2021.0,3000.0,100 - 175 cc,tay côn/moto
7800000.0,yamaha,mio,2010.0,220000.0,100 - 175 cc,tay ga
59800000.0,honda,vario,2020.0,10000.0,100 - 175 cc,tay ga
26800000.0,honda,vision,2022.0,1000.0,100 - 175 cc,tay ga
46500000.0,piaggio,sprint,2016.0,19000.0,100 - 175 cc,tay ga
25500000.0,suzuki,gsx,2018.0,28000.0,100 - 175 cc,tay côn/moto
21500000.0,yamaha,r,2020.0,3000.0,100 - 175 cc,tay côn/moto
25500000.0,honda,air blade,2015.0,9999.0,100 - 175 cc,tay ga
30500000.0,honda,vario,2020.0,10000.0,100 - 175 cc,tay ga
49800000.0,yamaha,nvx,2022.0,4000.0,100 - 175 cc,tay ga
15800000.0,honda,air blade,2013.0,66666.0,100 - 175 cc,tay côn/moto
30000000.0,honda,winner,2022.0,10000.0,100 - 175 cc,tay côn/moto
10000000.0,honda,vision,2013.0,100000.0,100 - 175 cc,tay ga
24900000.0,honda,winner x,2021.0,8000.0,100 - 175 cc,tay côn/moto
38500000.0,yamaha,grande,2022.0,5000.0,100 - 175 cc,tay ga
15000000.0,honda,air blade,2015.0,10000.0,100 - 175 cc,tay ga
21500000.0,honda,air blade,2013.0,25000.0,100 - 175 cc,tay ga
22800000.0,yamaha,exciter,2017.0,23456.0,100 - 175 cc,xe số
22800000.0,yamaha,exciter,2017.0,23456.0,100 - 175 cc,xe số
36500000.0,honda,vario,2019.0,33333.0,100 - 175 cc,tay ga
24500000.0,yamaha,exciter,2016.0,20000.0,100 - 175 cc,tay côn/moto
28000000.0,honda,air blade,2017.0,34567.0,100 - 175 cc,tay ga
5800000.0,yamaha,mio,2010.0,25000.0,100 - 175 cc,tay ga
11500000.0,honda,wave,2019.0,8000.0,100 - 175 cc,xe số
48000000.0,yamaha,r,2022.0,12000.0,100 - 175 cc,tay côn/moto
5500000.0,sym,attila,2008.0,14000.0,100 - 175 cc,tay ga
28000000.0,honda,lead,2016.0,28000.0,100 - 175 cc,tay ga
29500000.0,honda,air blade,2018.0,18686.0,100 - 175 cc,tay ga
42800000.0,honda,air blade,2023.0,170.0,100 - 175 cc,tay ga
63900000.0,honda,sh mode,2021.0,17.0,100 - 175 cc,tay ga
4999999.0,honda,wave,2003.0,31567.0,100 - 175 cc,xe số
12300000.0,honda,wave,2015.0,18500.0,100 - 175 cc,xe số
45000000.0,gpx,legend 200,2021.0,1500.0,trên 175 cc,xe số
33500000.0,piaggio,primavera,2014.0,21000.0,100 - 175 cc,tay ga
38600000.0,honda,vario,2022.0,11000.0,100 - 175 cc,tay ga
43800000.0,yamaha,r,2019.0,12000.0,100 - 175 cc,tay côn/moto
34000000.0,honda,air blade,2019.0,8000.0,100 - 175 cc,tay ga
14700000.0,honda,wave,2018.0,22000.0,100 - 175 cc,xe số
23300000.0,honda,lead,2013.0,120000.0,100 - 175 cc,tay ga
7500000.0,sym,elizabeth,2012.0,120000.0,100 - 175 cc,tay ga
24500000.0,suzuki,satria,2019.0,31000.0,100 - 175 cc,tay côn/moto
49500000.0,honda,sh mode,2019.0,8730.0,100 - 175 cc,tay ga
22500000.0,honda,winner x,2020.0,12345.0,100 - 175 cc,tay côn/moto
80000000.0,honda,sh,2018.0,7000.0,100 - 175 cc,tay ga
35000000.0,yamaha,nvx,2019.0,3000.0,100 - 175 cc,tay ga
10590000.0,yamaha,exciter,2016.0,65000.0,100 - 175 cc,tay côn/moto
46000000.0,yamaha,exciter,2021.0,10.0,100 - 175 cc,tay côn/moto
22500000.0,yamaha,janus,2018.0,10000.0,100 - 175 cc,tay ga
12800000.0,honda,vision,2014.0,23000.0,100 - 175 cc,tay ga
62800000.0,honda,sh mode,2020.0,3500.0,100 - 175 cc,tay ga
40000000.0,yamaha,mt,2021.0,5000.0,100 - 175 cc,tay côn/moto
25800000.0,honda,air blade,2016.0,60000.0,100 - 175 cc,tay ga
53500000.0,honda,click,2016.0,65000.0,100 - 175 cc,tay ga
27000000.0,yamaha,exciter,2019.0,40000.0,100 - 175 cc,tay côn/moto
78500000.0,yamaha,mt,2020.0,9000.0,trên 175 cc,xe số
38500000.0,piaggio,primavera,2014.0,20000.0,100 - 175 cc,tay ga
13800000.0,honda,air blade,2013.0,12000.0,100 - 175 cc,tay ga
33000000.0,yamaha,exciter,2021.0,33000.0,100 - 175 cc,tay côn/moto
41000000.0,honda,sh mode,2016.0,10000.0,100 - 175 cc,tay ga
20500000.0,yamaha,latte,2021.0,2100.0,100 - 175 cc,tay ga
45800000.0,honda,air blade,2020.0,18000.0,100 - 175 cc,tay ga
20000000.0,yamaha,exciter,2018.0,27890.0,100 - 175 cc,tay côn/moto
23000000.0,piaggio,liberty,2016.0,15000.0,100 - 175 cc,tay ga
23000000.0,piaggio,liberty,2016.0,15000.0,100 - 175 cc,tay ga
28500000.0,honda,vision,2019.0,10253.0,100 - 175 cc,tay ga
28500000.0,honda,air blade,2016.0,16143.0,100 - 175 cc,tay ga
4500000.0,sym,elizabeth,2008.0,53214.0,100 - 175 cc,tay ga
18500000.0,yamaha,sirius,2018.0,12228.0,100 - 175 cc,xe số
24300000.0,honda,air blade,2014.0,20000.0,100 - 175 cc,tay ga
49000000.0,honda,vario,2022.0,3000.0,100 - 175 cc,tay ga
45000000.0,honda,cb,2020.0,9000.0,100 - 175 cc,xe số
10000000.0,suzuki,axelo,2015.0,10000.0,100 - 175 cc,tay côn/moto
22500000.0,honda,lead,2021.0,2100.0,100 - 175 cc,tay ga
24500000.0,yamaha,exciter,2016.0,19000.0,100 - 175 cc,tay côn/moto
22000000.0,yamaha,janus,2018.0,13000.0,100 - 175 cc,tay ga
42000000.0,honda,vario,2020.0,13000.0,100 - 175 cc,tay ga
35000000.0,honda,air blade,2020.0,9000.0,100 - 175 cc,tay ga
14000000.0,yamaha,nozza,2014.0,31000.0,100 - 175 cc,tay ga
12000000.0,honda,wave,2020.0,1000.0,100 - 175 cc,xe số
10500000.0,piaggio,vespa,2016.0,2600.0,100 - 175 cc,tay ga
33000000.0,yamaha,tfx,2019.0,1600.0,100 - 175 cc,tay côn/moto
15200000.0,yamaha,janus,2020.0,2600.0,100 - 175 cc,tay ga
20500000.0,yamaha,sirius,2022.0,600.0,100 - 175 cc,xe số
24500000.0,yamaha,exciter,2018.0,12000.0,100 - 175 cc,tay côn/moto
40000000.0,honda,sh mode,2016.0,15000.0,100 - 175 cc,tay ga
14500000.0,honda,wave,2021.0,2100.0,100 - 175 cc,xe số
34000000.0,honda,vario,2019.0,18000.0,100 - 175 cc,tay ga
10800000.0,yamaha,nouvo,2019.0,2499.0,100 - 175 cc,tay ga
6000000.0,sym,elizabeth,2010.0,25000.0,100 - 175 cc,tay ga
58500000.0,suzuki,gz,2021.0,9000.0,100 - 175 cc,xe số
48500000.0,piaggio,sprint,2016.0,14000.0,100 - 175 cc,tay ga
26500000.0,yamaha,fz,2015.0,12000.0,100 - 175 cc,tay côn/moto
20500000.0,honda,pcx,2018.0,2200.0,100 - 175 cc,tay ga
22500000.0,yamaha,grande,2022.0,1600.0,100 - 175 cc,tay ga
43000000.0,piaggio,vespa,2017.0,36000.0,100 - 175 cc,tay ga
7900000.0,honda,wave,2010.0,23456.0,100 - 175 cc,xe số
28000000.0,honda,cbr,2021.0,1800.0,100 - 175 cc,tay côn/moto
26500000.0,yamaha,grande,2015.0,10000.0,100 - 175 cc,tay ga
7900000.0,honda,wave,2010.0,23456.0,100 - 175 cc,xe số
28000000.0,honda,cbr,2021.0,1800.0,100 - 175 cc,tay côn/moto
26500000.0,yamaha,grande,2015.0,10000.0,100 - 175 cc,tay ga
8800000.0,yamaha,nouvo,2013.0,84666.0,100 - 175 cc,tay ga
18000000.0,yamaha,exciter,2017.0,80000.0,100 - 175 cc,tay côn/moto
42000000.0,yamaha,r,2019.0,10000.0,100 - 175 cc,tay côn/moto
9500000.0,piaggio,vespa,2010.0,34567.0,100 - 175 cc,tay ga
11000000.0,honda,air blade,2018.0,6456.0,100 - 175 cc,tay ga
33500000.0,honda,lead,2020.0,3000.0,100 - 175 cc,tay ga
75000000.0,honda,sh,2017.0,38950.0,100 - 175 cc,tay ga
19000000.0,honda,winner,2016.0,70000.0,100 - 175 cc,tay côn/moto
56000000.0,yamaha,mt,2021.0,9000.0,trên 175 cc,xe số
8000000.0,piaggio,fly,2012.0,20000.0,100 - 175 cc,tay ga
22500000.0,honda,vision,2018.0,35000.0,100 - 175 cc,tay ga
50000000.0,honda,sh,2016.0,80000.0,100 - 175 cc,tay ga
29800000.0,yamaha,exciter,2020.0,12000.0,100 - 175 cc,tay côn/moto
37000000.0,yamaha,exciter,2022.0,600.0,100 - 175 cc,tay côn/moto
12500000.0,yamaha,exciter,2013.0,123453.0,100 - 175 cc,tay côn/moto
61000000.0,honda,air blade,2023.0,1000.0,100 - 175 cc,tay ga
48000000.0,yamaha,r,2022.0,10000.0,100 - 175 cc,xe số
33000000.0,honda,wave,2019.0,1902.0,100 - 175 cc,xe số
78000000.0,honda,vision,2017.0,15000.0,100 - 175 cc,tay ga
38800000.0,gpx,legend 200,2019.0,20000.0,trên 175 cc,tay côn/moto
9500000.0,piaggio,liberty,2012.0,23456.0,100 - 175 cc,tay ga
69500000.0,honda,sh,2018.0,20000.0,100 - 175 cc,tay ga
49800000.0,honda,vario,2018.0,15000.0,100 - 175 cc,tay ga
37800000.0,yamaha,exciter,2022.0,5000.0,100 - 175 cc,tay ga
21500000.0,yamaha,exciter,2013.0,40000.0,100 - 175 cc,tay côn/moto
20500000.0,honda,winner x,2019.0,10000.0,100 - 175 cc,tay côn/moto
26000000.0,yamaha,exciter,2019.0,44516.0,100 - 175 cc,tay côn/moto
52000000.0,honda,vario,2021.0,2900.0,100 - 175 cc,tay ga
18000000.0,yamaha,janus,2018.0,18000.0,100 - 175 cc,tay ga
4800000.0,honda,wave,2004.0,24000.0,100 - 175 cc,xe số
4000000.0,sym,attila,2010.0,20000.0,100 - 175 cc,tay ga
9800000.0,yamaha,luvias,2011.0,40000.0,100 - 175 cc,tay ga
25500000.0,honda,future,2019.0,16000.0,100 - 175 cc,xe số
20300000.0,yamaha,janus,2018.0,23456.0,100 - 175 cc,tay ga
113000000.0,honda,sh,2022.0,1000.0,100 - 175 cc,tay ga
40000000.0,honda,vario,2019.0,15000.0,100 - 175 cc,tay ga
68000000.0,honda,sh mode,2022.0,1000.0,100 - 175 cc,tay ga
46500000.0,honda,air blade,2021.0,7000.0,100 - 175 cc,tay ga
24000000.0,suzuki,satria,2019.0,20195.0,100 - 175 cc,xe số
59500000.0,piaggio,vespa,2020.0,5000.0,100 - 175 cc,tay ga
2500000.0,sym,attila,2009.0,100000.0,100 - 175 cc,tay ga
15500000.0,yamaha,sirius,2020.0,7000.0,100 - 175 cc,xe số
73800000.0,honda,cb,2021.0,7000.0,100 - 175 cc,tay côn/moto
15800000.0,yamaha,exciter,2017.0,32000.0,100 - 175 cc,tay côn/moto
10000000.0,suzuki,hayate,2017.0,17000.0,100 - 175 cc,tay ga
14500000.0,yamaha,sirius,2018.0,20000.0,100 - 175 cc,xe số
4500000.0,honda,dream,2001.0,25000.0,100 - 175 cc,xe số
23000000.0,honda,vision,2019.0,15200.0,100 - 175 cc,tay ga
7800000.0,yamaha,luvias,2011.0,44444.0,100 - 175 cc,tay ga
4700000.0,honda,wave,2010.0,32000.0,100 - 175 cc,xe số
42800000.0,yamaha,fz,2019.0,11000.0,100 - 175 cc,tay côn/moto
39500000.0,honda,sh mode,2015.0,10500.0,100 - 175 cc,tay ga
49000000.0,honda,sh mode,2017.0,56000.0,100 - 175 cc,tay ga
25000000.0,honda,vision,2017.0,25000.0,100 - 175 cc,tay ga
92000000.0,honda,sh,2022.0,5900.0,100 - 175 cc,tay ga
31500000.0,yamaha,fz,2016.0,15000.0,100 - 175 cc,tay côn/moto
48000000.0,yamaha,exciter,2022.0,500.0,100 - 175 cc,tay côn/moto
44500000.0,honda,sh mode,2016.0,30000.0,100 - 175 cc,tay ga
24990000.0,yamaha,exciter,2016.0,14500.0,100 - 175 cc,tay côn/moto
24990000.0,yamaha,exciter,2016.0,14500.0,100 - 175 cc,tay côn/moto
59000000.0,honda,sh,2016.0,30000.0,100 - 175 cc,tay ga
9800000.0,honda,wave,2012.0,36000.0,100 - 175 cc,xe số
25000000.0,honda,future,2020.0,11111.0,100 - 175 cc,xe số
5800000.0,suzuki,hayate,2010.0,45678.0,100 - 175 cc,tay ga
10800000.0,yamaha,sirius,2013.0,55555.0,100 - 175 cc,xe số
17500000.0,yamaha,exciter,2013.0,30000.0,100 - 175 cc,tay côn/moto
38000000.0,honda,sh mode,2014.0,20000.0,100 - 175 cc,tay ga
36000000.0,honda,sonic,2019.0,9000.0,100 - 175 cc,tay côn/moto
90000000.0,honda,sh,2020.0,5000.0,100 - 175 cc,tay ga
10500000.0,honda,wave,2019.0,1111.0,100 - 175 cc,xe số
65000000.0,honda,vario,2017.0,11000.0,100 - 175 cc,tay ga
21000000.0,honda,lead,2013.0,45000.0,100 - 175 cc,tay ga
45900000.0,honda,scoopy,2023.0,100.0,100 - 175 cc,tay ga
10000000.0,honda,wave,2008.0,300000.0,50 - 100 cc,xe số
12500000.0,yamaha,jupiter,2022.0,20000.0,100 - 175 cc,xe số
29000000.0,honda,future,2020.0,28000.0,100 - 175 cc,xe số
18000000.0,honda,air blade,2014.0,96000.0,100 - 175 cc,tay ga
90000000.0,honda,sh,2021.0,33000.0,100 - 175 cc,tay ga
41500000.0,honda,air blade,2022.0,3027.0,100 - 175 cc,tay ga
29000000.0,honda,vision,2020.0,13000.0,100 - 175 cc,tay ga
25500000.0,yamaha,r,2017.0,25800.0,100 - 175 cc,tay côn/moto
5700000.0,honda,dream,2004.0,50000.0,50 - 100 cc,xe số
12000000.0,piaggio,liberty,2014.0,12345.0,100 - 175 cc,tay ga
7500000.0,yamaha,nouvo,2010.0,51000.0,100 - 175 cc,tay ga
27000000.0,honda,vision,2019.0,10000.0,100 - 175 cc,tay ga
22800000.0,honda,air blade,2013.0,25000.0,100 - 175 cc,tay ga
16000000.0,yamaha,fz,2013.0,300000.0,100 - 175 cc,tay côn/moto
7999999.0,honda,wave,2010.0,30000.0,50 - 100 cc,xe số
10500000.0,yamaha,sirius,2013.0,12345.0,100 - 175 cc,xe số
24500000.0,honda,vision,2019.0,19000.0,100 - 175 cc,tay ga
10000000.0,honda,wave,2010.0,37000.0,100 - 175 cc,xe số
79500000.0,honda,sh,2017.0,12000.0,100 - 175 cc,tay ga
90000000.0,honda,sh,2018.0,16000.0,100 - 175 cc,tay ga
32500000.0,honda,future,2022.0,1000.0,100 - 175 cc,xe số
4000000.0,yamaha,nouvo,2010.0,44839.0,100 - 175 cc,tay ga
4700000.0,honda,wave,2009.0,45678.0,100 - 175 cc,xe số
32500000.0,honda,vario,2020.0,18686.0,100 - 175 cc,tay ga
48500000.0,honda,sh mode,2019.0,19000.0,100 - 175 cc,tay ga
24000000.0,honda,air blade,2014.0,30000.0,100 - 175 cc,tay ga
38000000.0,yamaha,grande,2022.0,13000.0,100 - 175 cc,tay ga
42000000.0,honda,cbr,2022.0,10000.0,100 - 175 cc,tay côn/moto
17500000.0,yamaha,exciter,2016.0,66666.0,100 - 175 cc,tay côn/moto
31800000.0,honda,vario,2019.0,9222.0,100 - 175 cc,tay ga
8000000.0,honda,wave,2010.0,63000.0,100 - 175 cc,xe số
4200000.0,yamaha,mio,2008.0,200000.0,100 - 175 cc,tay ga
17500000.0,honda,vision,2014.0,30000.0,100 - 175 cc,tay ga
14700000.0,honda,vision,2013.0,25000.0,100 - 175 cc,tay ga
7000000.0,yamaha,exciter,2011.0,36000.0,100 - 175 cc,xe số
29000000.0,honda,winner x,2020.0,16000.0,100 - 175 cc,tay côn/moto
20800000.0,piaggio,lx,2014.0,20000.0,100 - 175 cc,tay ga
2500000.0,sym,attila,2009.0,30000.0,100 - 175 cc,tay ga
17500000.0,yamaha,exciter,2013.0,20000.0,100 - 175 cc,tay côn/moto
12300000.0,honda,wave,2017.0,20000.0,100 - 175 cc,xe số
3500000.0,yamaha,taurus,2009.0,10000.0,50 - 100 cc,xe số
18800000.0,yamaha,janus,2017.0,10000.0,100 - 175 cc,tay ga
24800000.0,yamaha,grande,2017.0,12000.0,100 - 175 cc,tay ga
33500000.0,yamaha,exciter,2021.0,19.0,100 - 175 cc,tay côn/moto
12700000.0,yamaha,sirius,2020.0,1270.0,100 - 175 cc,xe số
27500000.0,honda,future,2022.0,13000.0,100 - 175 cc,xe số
6500000.0,yamaha,nouvo,2011.0,10000.0,100 - 175 cc,tay ga
97500000.0,honda,sh,2021.0,4000.0,100 - 175 cc,tay ga
29800000.0,honda,lead,2017.0,22000.0,100 - 175 cc,tay ga
62000000.0,honda,sh mode,2021.0,3500.0,100 - 175 cc,tay ga
17500000.0,honda,air blade,2013.0,18000.0,100 - 175 cc,tay ga
39500000.0,honda,vario,2021.0,16000.0,100 - 175 cc,tay ga
60000000.0,honda,vario,2020.0,18000.0,100 - 175 cc,tay ga
11300000.0,honda,blade,2019.0,70000.0,100 - 175 cc,xe số
6900000.0,honda,wave,2010.0,555555.0,100 - 175 cc,xe số
38000000.0,yamaha,exciter,2023.0,2500.0,100 - 175 cc,tay côn/moto
19500000.0,honda,vision,2018.0,15000.0,100 - 175 cc,tay ga
35000000.0,yamaha,exciter,2021.0,12000.0,100 - 175 cc,tay côn/moto
9500000.0,sym,shark,2009.0,30000.0,100 - 175 cc,tay ga
6500000.0,yamaha,nouvo,2010.0,100000.0,100 - 175 cc,tay ga
6000000.0,yamaha,nouvo,2011.0,300000.0,100 - 175 cc,tay ga
21000000.0,honda,winner,2019.0,12000.0,100 - 175 cc,tay côn/moto
35000000.0,honda,vario,2022.0,20000.0,100 - 175 cc,tay ga
6500000.0,honda,wave,2009.0,26858.0,100 - 175 cc,xe số
39500000.0,yamaha,exciter,2022.0,5000.0,100 - 175 cc,tay côn/moto
27000000.0,suzuki,satria,2018.0,18000.0,100 - 175 cc,tay côn/moto
31000000.0,suzuki,raider,2018.0,17000.0,100 - 175 cc,tay côn/moto
48000000.0,piaggio,liberty,2022.0,900.0,100 - 175 cc,tay ga
9300000.0,honda,future,2013.0,244343.0,100 - 175 cc,tay ga
15800000.0,piaggio,vespa,2015.0,64464.0,100 - 175 cc,tay ga
14800000.0,piaggio,liberty,2015.0,8555.0,100 - 175 cc,tay ga
7800000.0,yamaha,jupiter,2011.0,25555.0,100 - 175 cc,xe số
28000000.0,yamaha,exciter,2015.0,40000.0,100 - 175 cc,xe số
29500000.0,honda,air blade,2019.0,17000.0,100 - 175 cc,tay ga
38500000.0,honda,vario,2020.0,20000.0,100 - 175 cc,tay ga
13800000.0,honda,air blade,2013.0,55663.0,100 - 175 cc,tay ga
7500000.0,yamaha,sirius,2008.0,20000.0,50 - 100 cc,xe số
28500000.0,yamaha,grande,2019.0,6800.0,100 - 175 cc,tay ga
17000000.0,yamaha,exciter,2015.0,40000.0,100 - 175 cc,tay côn/moto
26000000.0,honda,winner x,2020.0,9000.0,100 - 175 cc,tay côn/moto
29000000.0,yamaha,exciter,2017.0,43350.0,100 - 175 cc,tay côn/moto
105000000.0,honda,sh,2019.0,5000.0,100 - 175 cc,tay ga
41000000.0,honda,sh mode,2014.0,15000.0,100 - 175 cc,tay ga
85000000.0,honda,sh,2021.0,17000.0,100 - 175 cc,tay ga
62000000.0,honda,sh,2016.0,36000.0,100 - 175 cc,tay ga
27000000.0,honda,air blade,2015.0,23309.0,100 - 175 cc,tay ga
11500000.0,yamaha,exciter,2018.0,50000.0,100 - 175 cc,tay côn/moto
8500000.0,honda,wave,2008.0,20000.0,50 - 100 cc,xe số
38000000.0,honda,vision,2023.0,108.0,100 - 175 cc,tay ga
64800000.0,honda,sh mode,2022.0,2.0,100 - 175 cc,tay ga
46000000.0,honda,vario,2020.0,8200.0,100 - 175 cc,tay ga
34000000.0,honda,vario,2019.0,60000.0,100 - 175 cc,tay ga
20000000.0,yamaha,exciter,2015.0,11111.0,100 - 175 cc,tay côn/moto
18000000.0,piaggio,zip,2018.0,9000.0,100 - 175 cc,tay ga
24000000.0,yamaha,jupiter,2018.0,15000.0,100 - 175 cc,tay côn/moto
24000000.0,yamaha,jupiter,2018.0,15000.0,100 - 175 cc,tay côn/moto
43500000.0,honda,sh,2018.0,36969.0,100 - 175 cc,xe số
63900000.0,honda,sh,2016.0,8900.0,100 - 175 cc,tay ga
65000000.0,piaggio,sprint,2020.0,6000.0,100 - 175 cc,tay ga
38500000.0,yamaha,r,2019.0,3000.0,100 - 175 cc,tay côn/moto
31000000.0,honda,vario,2019.0,20000.0,100 - 175 cc,tay ga
48000000.0,honda,sh,2018.0,34000.0,100 - 175 cc,tay ga
71000000.0,honda,sh,2022.0,60000.0,100 - 175 cc,tay ga
34000000.0,yamaha,exciter,2019.0,15000.0,100 - 175 cc,tay côn/moto
35000000.0,yamaha,exciter,2022.0,6000.0,100 - 175 cc,xe số
22000000.0,honda,winner x,2019.0,24000.0,100 - 175 cc,tay côn/moto
118900000.0,honda,sh,2019.0,5000.0,100 - 175 cc,tay ga
5800000.0,yamaha,mio,2008.0,10000.0,100 - 175 cc,tay ga
95900000.0,honda,sh,2022.0,1000.0,100 - 175 cc,tay ga
73500000.0,honda,sh,2017.0,9000.0,100 - 175 cc,tay ga
7500000.0,yamaha,sirius,2008.0,100000.0,100 - 175 cc,xe số
32900000.0,piaggio,liberty,2017.0,8000.0,100 - 175 cc,tay ga
26000000.0,yamaha,exciter,2014.0,50000.0,100 - 175 cc,xe số
48000000.0,yamaha,grande,2021.0,5000.0,100 - 175 cc,tay ga
100000000.0,honda,sh,2022.0,5000.0,100 - 175 cc,tay ga
7000000.0,yamaha,taurus,2009.0,900000.0,100 - 175 cc,xe số
84900000.0,honda,sh,2021.0,30000.0,100 - 175 cc,tay ga
36000000.0,yamaha,exciter,2021.0,8500.0,100 - 175 cc,xe số
25000000.0,piaggio,vespa,2017.0,8000.0,100 - 175 cc,tay ga
31500000.0,honda,dream,2022.0,100000.0,100 - 175 cc,xe số
6000000.0,yamaha,nouvo,2012.0,35000.0,100 - 175 cc,tay ga
56000000.0,honda,vario,2022.0,1000.0,100 - 175 cc,tay ga
6000000.0,sym,attila,2013.0,12345.0,100 - 175 cc,tay ga
3100000.0,honda,dream,2006.0,123456.0,50 - 100 cc,xe số
95500000.0,honda,sh,2022.0,1000.0,100 - 175 cc,tay ga
25000000.0,yamaha,exciter,2017.0,43333.0,100 - 175 cc,tay côn/moto
119500000.0,honda,sh,2021.0,4000.0,trên 175 cc,tay ga
21000000.0,honda,winner x,2020.0,17000.0,100 - 175 cc,tay côn/moto
80800000.0,honda,sh,2022.0,2800.0,100 - 175 cc,tay ga
74900000.0,honda,sh,2022.0,1000.0,100 - 175 cc,tay ga
31000000.0,honda,air blade,2021.0,28000.0,100 - 175 cc,tay ga
92900000.0,honda,sh,2022.0,2000.0,100 - 175 cc,tay ga
21000000.0,honda,winner,2017.0,10000.0,100 - 175 cc,tay côn/moto
38800000.0,honda,cbr,2018.0,18000.0,100 - 175 cc,tay côn/moto
29900000.0,yamaha,exciter,2021.0,5000.0,100 - 175 cc,tay côn/moto
2900000.0,honda,wave,2012.0,150000.0,100 - 175 cc,xe số
2600000.0,honda,wave,2012.0,60000.0,100 - 175 cc,xe số
108000000.0,honda,cb,2016.0,10000.0,trên 175 cc,tay côn/moto
67000000.0,honda,sh,2020.0,10000.0,100 - 175 cc,tay ga
20000000.0,yamaha,exciter,2015.0,20000.0,100 - 175 cc,tay côn/moto
5600000.0,piaggio,zip,2005.0,18686.0,100 - 175 cc,tay ga
